08/15/2007,178.50,,0,
08/16/2007,181.50,,0,Bar fight
08/17/2007,179.50,,0,
08/18/2007,179.50,,0,
08/19/2007,179.50,,0,
08/20/2007,182.00,,0,
08/28/2007,183.00,,0,
08/29/2007,182.00,,0,
08/30/2007,183.50,,0,
08/31/2007,183.00,,0,
09/02/2007,183.00,,0,
09/03/2007,182.50,,0,
09/04/2007,184.00,,1,
09/05/2007,184.00,,1,
09/06/2007,183.50,,0,
09/07/2007,183.50,,0,
09/08/2007,183.00,,0,Show
09/09/2007,181.50,,0,
09/10/2007,180.00,,0,
09/11/2007,181.00,,0,
09/12/2007,183.00,,0,
09/13/2007,182.00,,0,
09/14/2007,183.50,,0,
09/15/2007,182.50,,0,
09/16/2007,183.00,,0,
09/17/2007,181.50,,0,
09/18/2007,180.00,,0,Sick
09/20/2007,182.00,,0,
09/21/2007,181.50,,0,
09/22/2007,181.50,,0,
09/23/2007,181.50,,0,
09/24/2007,181.00,,0,
09/25/2007,182.00,,0,
09/26/2007,182.50,,0,
09/27/2007,185.00,,0,
09/28/2007,185.50,,0,
09/29/2007,185.00,,0,
09/30/2007,183.50,,0,
10/01/2007,183.50,,0,
10/02/2007,184.00,,0,
10/03/2007,186.50,,0,
10/04/2007,185.00,,0,
10/05/2007,184.50,,0,
10/06/2007,185.50,,0,
10/07/2007,184.00,,0,
10/08/2007,185.00,,1,
10/09/2007,183.00,,0,
10/10/2007,182.50,,0,
10/11/2007,183.50,,0,
10/12/2007,183.00,,0,
10/13/2007,183.00,,0,
10/14/2007,182.50,,0,
10/15/2007,182.00,,0,
10/16/2007,183.00,,1,
10/17/2007,182.50,,0,
10/18/2007,183.00,,0,
10/19/2007,183.50,,0,
10/20/2007,185.00,,0,
10/21/2007,183.50,,0,
10/22/2007,184.00,,0,
10/23/2007,183.50,,0,
10/24/2007,184.00,,0,
10/25/2007,184.50,,0,
10/26/2007,186.00,,0,
10/27/2007,183.50,,0,
10/28/2007,183.00,,0,
10/29/2007,184.50,,0,
10/30/2007,183.00,,0,
10/31/2007,183.50,,0,
11/01/2007,183.00,,0,
11/02/2007,184.00,,0,
11/03/2007,186.00,,0,
11/04/2007,184.50,,0,
11/05/2007,183.00,,0,
11/06/2007,182.50,,1,
11/07/2007,182.50,,0,
11/08/2007,181.00,,0,
11/09/2007,181.50,,0,
11/10/2007,183.00,,0,
11/11/2007,184.00,,1,
11/12/2007,183.00,,0,
11/13/2007,184.00,,0,
11/14/2007,184.00,,0,
11/15/2007,184.00,,0,
11/16/2007,184.00,,0,
11/17/2007,184.50,,0,
11/18/2007,184.50,,0,
11/19/2007,186.00,,0,
11/20/2007,182.00,,0,Pitt.
11/26/2007,189.50,,0,
11/27/2007,190.50,,0,
11/28/2007,190.00,,0,
11/29/2007,187.00,,0,
11/30/2007,188.00,,0,
12/01/2007,188.50,,0,
12/03/2007,185.50,,0,
12/04/2007,186.50,,0,
12/05/2007,186.00,,0,
